"Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Canceled Rides by Driver,Reason for canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating"
"2025-01-09,11:26,CNR837533290,Canceled by Driver,CUST100703,Prime SUV,Scheme No. 54,Saket Nagar,,,False,,True,Customer related issue,False,,612,4.57,,"
"2025-01-30,16:32,CNR543953003,Success,CUST571004,Prime SUV,LIG Colony,MR 9,18.0,20.0,False,,False,,False,,916,8.5,3.7,4.3"
"2025-01-21,05:00,CNR343371975,Success,CUST635592,Mini,Scheme No. 72,Bhawarkua,12.0,19.0,False,,False,,False,,383,19.75,3.6,4.0"
"2025-01-25,03:27,CNR430463518,Success,CUST399822,Prime Plus,Super Corridor,RNT Marg,8.0,14.0,False,,False,,False,,982,6.2,4.8,4.1"
"2025-01-08,20:32,CNR267301334,Canceled by Customer,CUST333215,Prime Sedan,Navlakha,Scheme No. 94,,,True,Wrong Address,False,,False,,674,9.44,,"
"2025-01-03,05:09,CNR568636355,Success,CUST781852,Bike,MG Road,Scheme No. 54,18.0,18.0,False,,False,,False,,268,14.54,3.6,3.1"
"2025-01-07,22:08,CNR486614551,Success,CUST738065,Auto,Super Corridor,Tilak Nagar,11.0,10.0,False,,False,,False,,859,12.59,3.3,3.4"
"2025-01-06,10:59,CNR190856122,Success,CUST998797,Prime Sedan,Scheme No. 74,Saket Nagar,11.0,7.0,False,,False,,False,,845,19.53,3.5,3.4"
"2025-01-09,13:00,CNR607720902,Success,CUST875866,Prime SUV,Pipliyahana,Rajendra Nagar,19.0,16.0,False,,False,,False,,660,18.84,4.5,3.3"
"2025-01-14,04:42,CNR791589394,Success,CUST604033,Prime SUV,Scheme No. 72,Annapurna,13.0,9.0,False,,False,,False,,308,18.28,4.6,4.5"
"2025-01-14,05:19,CNR990551983,Success,CUST302188,Prime SUV,MR 3,Super Corridor,20.0,5.0,False,,False,,False,,411,15.43,4.6,3.6"
"2025-01-18,10:10,CNR278270067,Success,CUST119380,Prime SUV,Scheme No. 73,Scheme No. 54,13.0,17.0,False,,False,,False,,523,4.58,5.0,4.7"
"2025-01-31,16:52,CNR558125800,Success,CUST280932,Bike,Banganga,Scheme No. 74,6.0,17.0,False,,False,,False,,757,12.85,3.5,3.0"
"2025-01-24,18:51,CNR163980578,Success,CUST417363,Auto,Scheme No. 73,Lasudia Mori,5.0,16.0,False,,False,,False,,492,17.2,3.8,3.8"
"2025-01-29,20:08,CNR623004579,Success,CUST980260,Prime Plus,Bhawarkua,Silicon City,20.0,16.0,False,,False,,False,,326,10.19,3.7,3.9"
"2025-01-06,10:47,CNR350278189,Success,CUST743683,Auto,Lokmanya Nagar,Malharganj,13.0,9.0,False,,False,,False,,132,13.38,4.1,4.3"
"2025-01-13,20:09,CNR660945270,Success,CUST790023,Bike,MR 1,Saket Nagar,7.0,17.0,False,,False,,False,,362,11.15,4.9,3.6"
"2025-01-01,14:57,CNR994847314,Success,CUST648031,Prime Plus,MR 2,Scheme No. 71,13.0,20.0,False,,False,,False,,351,3.03,3.9,4.7"
"2025-01-17,03:48,CNR998215755,Canceled by Driver,CUST948702,Auto,AB Road,MR 2,,,False,,True,Customer related issue,False,,482,14.83,,"
"2025-01-29,11:59,CNR629307957,Success,CUST614995,Prime Sedan,Aerodrome Road,MR 9,19.0,7.0,False,,False,,False,,118,19.38,4.1,3.4"
"2025-01-05,09:12,CNR327471505,Success,CUST994663,Prime Plus,Bada Gwaltoli,Scheme No. 71,5.0,16.0,False,,False,,False,,606,4.41,4.7,3.1"
"2025-01-05,20:19,CNR639804100,Success,CUST765823,Mini,Pipliyahana,Scheme No. 71,14.0,19.0,False,,False,,False,,459,12.09,4.8,3.5"
"2025-01-21,03:29,CNR645207446,Canceled by Driver,CUST722438,Bike,Rau,Palasia,,,False,,True,Customer was coughing/sick,False,,900,6.48,,"
"2025-01-28,16:28,CNR408316095,Incomplete,CUST608678,Mini,Tilak Nagar,Scheme No. 78,,,False,,False,,True,Customer Demand,178,9.97,,"
"2025-01-20,03:10,CNR392754681,Incomplete,CUST830827,eBike,MR 2,Sudama Nagar,,,False,,False,,True,Vehicle Breakdown,190,10.02,,"
"2025-01-21,21:11,CNR331669175,Canceled by Customer,CUST230782,Prime Sedan,Scheme No. 71,AB Road,,,True,AC is not working,False,,False,,419,9.91,,"
"2025-01-28,22:56,CNR222771732,Success,CUST482744,Auto,Silicon City,Scheme No. 54,16.0,9.0,False,,False,,False,,350,17.12,4.1,4.1"
"2025-01-31,14:29,CNR123917782,Success,CUST147391,Prime SUV,Annapurna,MR 1,8.0,16.0,False,,False,,False,,311,16.59,3.2,4.1"
"2025-01-20,13:35,CNR290361290,Success,CUST736335,Prime Sedan,South Tukoganj,Vijay Nagar,9.0,6.0,False,,False,,False,,356,8.66,4.6,4.2"
"2025-01-10,18:36,CNR524069228,Canceled by Driver,CUST362911,Bike,Rajendra Nagar,Tilak Nagar,,,False,,True,More than permitted people in there,False,,401,17.89,,"
"2025-01-11,02:01,CNR325283499,Canceled by Driver,CUST937478,Mini,Aerodrome Road,LIG Colony,,,False,,True,More than permitted people in there,False,,598,16.2,,"
"2025-01-04,15:06,CNR151138112,Success,CUST393006,eBike,LIG Colony,Sudama Nagar,13.0,17.0,False,,False,,False,,1407,19.96,4.6,3.4"
"2025-01-11,14:50,CNR882214121,Canceled by Driver,CUST407873,Prime Plus,Hira Nagar,Lasudia Mori,,,False,,True,More than permitted people in there,False,,192,5.53,,"
"2025-01-24,20:41,CNR728361154,Success,CUST696300,Auto,Aerodrome Road,Patel Nagar,14.0,12.0,False,,False,,False,,124,3.54,3.5,3.2"
"2025-01-09,00:46,CNR655192061,Canceled by Driver,CUST883480,Mini,Scheme No. 94,AB Road,,,False,,True,Personal & Car related issue,False,,682,13.03,,"
"2025-01-22,23:18,CNR358613125,Incomplete,CUST635103,Bike,Scheme No. 71,Sapna Sangeeta,,,False,,False,,True,Customer Demand,291,3.04,,"
"2025-01-18,03:39,CNR442051060,Incomplete,CUST371224,Prime SUV,Lasudia Mori,AB Road,,,False,,False,,True,Customer Demand,604,12.88,,"
"2025-01-04,17:20,CNR904087293,Success,CUST406622,Bike,Scheme No. 54,MR 1,7.0,10.0,False,,False,,False,,222,13.39,4.6,4.4"
"2025-01-27,00:50,CNR301251566,Canceled by Driver,CUST491412,Bike,Rau,Bhanwarkuan,,,False,,True,Customer related issue,False,,255,17.35,,"
"2025-01-23,02:21,CNR565221263,Success,CUST697123,Bike,Super Corridor,Scheme No. 74,6.0,19.0,False,,False,,False,,636,19.54,4.7,3.7"
"2025-01-05,22:19,CNR356926525,Incomplete,CUST664176,Mini,MR 4,Khajrana,,,False,,False,,True,Customer Demand,913,5.15,,"
"2025-01-25,03:06,CNR139306831,Success,CUST983264,Prime Sedan,MG Road,MR 2,18.0,16.0,False,,False,,False,,631,16.21,4.1,3.4"
"2025-01-04,03:22,CNR667314726,Success,CUST265588,Prime Plus,Lokmanya Nagar,Scheme No. 54,6.0,13.0,False,,False,,False,,654,2.85,3.4,3.2"
"2025-01-15,12:36,CNR634120289,Incomplete,CUST936243,Auto,Navlakha,Rajendra Nagar,,,False,,False,,True,Customer Demand,216,9.31,,"
"2025-01-22,08:19,CNR377703161,Canceled by Customer,CUST427447,Prime Sedan,Khajrana,Scheme No. 94,,,True,Driver is not moving towards pickup location,False,,False,,293,12.02,,"
"2025-01-28,04:43,CNR153784417,Success,CUST714004,Auto,Scheme No. 140,Nanda Nagar,9.0,15.0,False,,False,,False,,446,11.35,3.7,3.3"
"2025-01-01,15:04,CNR921752041,Incomplete,CUST609686,Prime SUV,Scheme No. 74,Aerodrome Road,,,False,,False,,True,Customer Demand,131,4.31,,"
"2025-01-04,12:52,CNR963833842,Success,CUST356562,eBike,Ring Road,Scheme No. 74,11.0,20.0,False,,False,,False,,405,13.71,3.7,3.6"
"2025-01-20,22:38,CNR742675106,Success,CUST624124,Prime Sedan,Rajendra Nagar,MR 4,9.0,14.0,False,,False,,False,,451,5.55,3.2,4.4"
"2025-01-26,09:25,CNR567221436,Success,CUST509126,Prime Plus,MR 2,Saket Nagar,5.0,15.0,False,,False,,False,,1455,4.39,4.1,3.6"
"2025-01-13,02:38,CNR980216583,Success,CUST990035,eBike,Juni Indore,Sapna Sangeeta,12.0,10.0,False,,False,,False,,232,17.86,4.0,3.7"
"2025-01-28,13:04,CNR392228274,Success,CUST866294,eBike,Rau,Mhow Naka,19.0,17.0,False,,False,,False,,525,18.56,3.5,3.2"
"2025-01-24,09:18,CNR636555606,Incomplete,CUST254432,eBike,MR 10,AB Road,,,False,,False,,True,Customer Demand,275,16.48,,"
"2025-01-02,06:11,CNR829890884,Canceled by Customer,CUST171199,Auto,South Tukoganj,Chhoti Gwaltoli,,,True,Change of plans,False,,False,,337,15.36,,"
"2025-01-06,06:51,CNR394040857,Canceled by Driver,CUST686589,Mini,Scheme No. 140,Scheme No. 78,,,False,,True,Customer was coughing/sick,False,,756,10.34,,"
"2025-01-27,07:39,CNR380349652,Incomplete,CUST428322,Prime Sedan,Nanda Nagar,Geeta Bhawan,,,False,,False,,True,Customer Demand,596,10.16,,"
"2025-01-08,21:21,CNR725402102,Canceled by Driver,CUST148437,Prime Plus,Scheme No. 73,Chhoti Gwaltoli,,,False,,True,Customer related issue,False,,953,9.47,,"
"2025-01-09,03:40,CNR533820486,Success,CUST306449,Prime Sedan,Pipliyahana,Annapurna,18.0,10.0,False,,False,,False,,654,5.7,4.9,3.7"
"2025-01-17,06:14,CNR411574292,Canceled by Driver,CUST717621,Auto,Rajendra Nagar,Rau,,,False,,True,More than permitted people in there,False,,378,18.66,,"
"2025-01-09,14:50,CNR209477571,Canceled by Customer,CUST845883,eBike,Nanda Nagar,Sapna Sangeeta,,,True,Driver is not moving towards pickup location,False,,False,,173,2.57,,"
"2025-01-12,19:57,CNR355625428,Incomplete,CUST670827,Prime Plus,Sudama Nagar,MR 4,,,False,,False,,True,Other Issue,400,11.24,,"
"2025-01-31,17:18,CNR801524733,Success,CUST304562,Auto,Bada Gwaltoli,Chhoti Gwaltoli,19.0,12.0,False,,False,,False,,325,9.31,4.4,3.6"
"2025-01-13,07:47,CNR356336652,Canceled by Driver,CUST497218,Bike,Juni Indore,Chhoti Gwaltoli,,,False,,True,More than permitted people in there,False,,250,17.62,,"
"2025-01-27,14:49,CNR431046223,Canceled by Driver,CUST924460,Mini,Scheme No. 114,Juni Indore,,,False,,True,More than permitted people in there,False,,417,16.74,,"
"2025-01-13,00:57,CNR830033560,Incomplete,CUST106862,Auto,Scheme No. 140,Bhanwarkuan,,,False,,False,,True,Other Issue,321,14.31,,"
"2025-01-24,02:51,CNR473692584,Success,CUST916453,eBike,Sudama Nagar,Nanda Nagar,13.0,16.0,False,,False,,False,,151,14.85,3.1,3.2"
"2025-01-20,02:07,CNR808899640,Canceled by Customer,CUST398029,eBike,Lasudia Mori,MR 1,,,True,Change of plans,False,,False,,437,5.57,,"
"2025-01-01,09:36,CNR597745195,Success,CUST105820,Prime Plus,Scheme No. 114,MR 10,5.0,17.0,False,,False,,False,,328,18.67,3.4,3.7"
"2025-01-01,10:09,CNR567352774,Canceled by Driver,CUST791498,Auto,Mhow Naka,Chhoti Gwaltoli,,,False,,True,Customer related issue,False,,267,11.96,,"
"2025-01-14,21:35,CNR213365351,Success,CUST624075,Mini,Khajrana,Annapurna,19.0,16.0,False,,False,,False,,761,10.86,3.7,4.2"
"2025-01-24,19:13,CNR917305929,Success,CUST677027,Mini,Bhanwarkuan,Vijay Nagar,10.0,8.0,False,,False,,False,,640,4.73,3.8,4.6"
"2025-01-25,06:22,CNR125922453,Canceled by Driver,CUST744890,Prime Plus,Lokmanya Nagar,Tilak Nagar,,,False,,True,Customer was coughing/sick,False,,727,18.26,,"
"2025-01-27,15:46,CNR910110951,Canceled by Driver,CUST546787,Bike,Banganga,Juni Indore,,,False,,True,Customer related issue,False,,152,17.96,,"
"2025-01-31,05:23,CNR922041495,Canceled by Driver,CUST566911,Prime Plus,Palasia,Nanda Nagar,,,False,,True,Customer related issue,False,,203,13.3,,"
"2025-01-06,14:02,CNR511344000,Canceled by Driver,CUST705789,eBike,Scheme No. 73,Ring Road,,,False,,True,Personal & Car related issue,False,,384,10.53,,"
"2025-01-16,00:59,CNR480835167,Success,CUST513874,Mini,Bada Gwaltoli,Scheme No. 114,10.0,10.0,False,,False,,False,,646,15.18,4.3,4.3"
"2025-01-05,17:01,CNR116379290,Canceled by Driver,CUST955671,Auto,Palasia,MG Road,,,False,,True,More than permitted people in there,False,,448,18.95,,"
"2025-01-24,08:19,CNR333538497,Canceled by Driver,CUST462133,eBike,MR 3,RNT Marg,,,False,,True,More than permitted people in there,False,,393,15.28,,"
"2025-01-15,15:36,CNR784566308,Success,CUST609899,eBike,Tilak Nagar,Scheme No. 73,14.0,15.0,False,,False,,False,,175,15.47,3.6,4.4"
"2025-01-22,07:59,CNR218890823,Incomplete,CUST386050,Prime SUV,MR 10,Rau,,,False,,False,,True,Other Issue,487,6.92,,"
"2025-01-07,12:35,CNR416994272,Incomplete,CUST336003,Bike,Scheme No. 73,Sudama Nagar,,,False,,False,,True,Other Issue,889,18.73,,"
"2025-01-05,18:55,CNR515830708,Success,CUST186194,Prime Plus,Vijay Nagar,Bada Gwaltoli,16.0,9.0,False,,False,,False,,205,17.45,4.0,3.4"
"2025-01-18,09:19,CNR570603446,Incomplete,CUST938011,Mini,Geeta Bhawan,Saket Nagar,,,False,,False,,True,Customer Demand,526,13.51,,"
"2025-01-13,15:56,CNR883968313,Success,CUST107661,Prime Plus,Super Corridor,Scheme No. 78,15.0,7.0,False,,False,,False,,124,14.47,4.0,3.2"
"2025-01-29,14:45,CNR544464350,Canceled by Customer,CUST986855,eBike,MR 9,Super Corridor,,,True,Change of plans,False,,False,,756,6.85,,"
"2025-01-29,16:25,CNR700790187,Incomplete,CUST630737,Auto,Lasudia Mori,MR 2,,,False,,False,,True,Other Issue,276,19.55,,"
"2025-01-17,02:53,CNR987442915,Success,CUST899693,Mini,Scheme No. 72,Patel Nagar,18.0,7.0,False,,False,,False,,199,12.84,3.4,3.1"
"2025-01-09,00:24,CNR809453581,Incomplete,CUST311150,Prime Sedan,Scheme No. 94,Sudama Nagar,,,False,,False,,True,Other Issue,555,8.22,,"
"2025-01-14,01:39,CNR596691187,Success,CUST564173,Prime SUV,South Tukoganj,Scheme No. 78,6.0,14.0,False,,False,,False,,312,10.63,4.5,4.6"
"2025-01-05,23:08,CNR393717074,Incomplete,CUST305165,Prime SUV,Chhoti Gwaltoli,MR 3,,,False,,False,,True,Vehicle Breakdown,925,18.05,,"
"2025-01-05,22:34,CNR113245547,Incomplete,CUST187535,eBike,Scheme No. 74,Scheme No. 114,,,False,,False,,True,Other Issue,829,2.33,,"
"2025-01-21,09:32,CNR734516641,Success,CUST664577,eBike,Scheme No. 140,Scheme No. 72,9.0,14.0,False,,False,,False,,121,8.47,3.5,4.6"
"2025-01-06,19:31,CNR240322045,Success,CUST506737,Bike,Sapna Sangeeta,Saket Nagar,15.0,6.0,False,,False,,False,,897,10.19,4.4,3.2"
"2025-01-24,20:33,CNR268814368,Success,CUST900304,Prime SUV,Pipliyahana,Malharganj,17.0,18.0,False,,False,,False,,378,4.2,3.3,3.6"
"2025-01-27,05:17,CNR688395356,Canceled by Driver,CUST893006,Prime SUV,Patel Nagar,Annapurna,,,False,,True,Personal & Car related issue,False,,999,6.3,,"
"2025-01-29,16:00,CNR569738001,Success,CUST235300,eBike,Ring Road,Juni Indore,19.0,12.0,False,,False,,False,,447,8.15,3.0,4.3"
"2025-01-18,06:59,CNR993604084,Incomplete,CUST212219,Prime SUV,Chhoti Gwaltoli,Rau,,,False,,False,,True,Vehicle Breakdown,1192,8.22,,"
"2025-01-28,21:19,CNR205119288,Success,CUST991637,eBike,Patel Nagar,MR 2,14.0,14.0,False,,False,,False,,847,17.69,3.8,4.5"
"2025-01-04,04:49,CNR226525907,Canceled by Driver,CUST991822,Prime Sedan,MR 9,Scheme No. 72,,,False,,True,Customer related issue,False,,646,18.37,,"
"2025-01-04,12:36,CNR763320945,Success,CUST645968,Prime Sedan,RNT Marg,Lokmanya Nagar,8.0,9.0,False,,False,,False,,283,19.93,3.3,3.9"
"2025-01-01,03:47,CNR191702648,Success,CUST537242,Auto,Scheme No. 94,Vijay Nagar,14.0,17.0,False,,False,,False,,302,11.36,3.1,4.3"
"2025-01-28,05:05,CNR593856907,Success,CUST999188,eBike,Banganga,AB Road,17.0,5.0,False,,False,,False,,587,9.83,3.3,4.0"
"2025-01-30,18:34,CNR207304859,Incomplete,CUST745805,Prime Sedan,Scheme No. 71,RNT Marg,,,False,,False,,True,Customer Demand,167,11.72,,"
"2025-01-04,13:25,CNR562136081,Canceled by Customer,CUST660234,Prime Sedan,Vijay Nagar,Scheme No. 78,,,True,Wrong Address,False,,False,,1293,18.93,,"
"2025-01-04,04:41,CNR914506945,Success,CUST703834,Prime Sedan,Scheme No. 114,Annapurna,19.0,12.0,False,,False,,False,,675,19.85,3.0,4.4"
"2025-01-21,07:39,CNR659655395,Success,CUST215203,eBike,Silicon City,Ring Road,14.0,13.0,False,,False,,False,,147,16.34,3.1,4.1"
"2025-01-11,10:48,CNR521876461,Success,CUST147617,Mini,Bhawarkua,MR 4,11.0,10.0,False,,False,,False,,531,6.03,3.6,4.2"
"2025-01-04,13:23,CNR945047314,Canceled by Customer,CUST959339,Prime Plus,MR 4,Bada Gwaltoli,,,True,Change of plans,False,,False,,682,16.34,,"
"2025-01-04,04:35,CNR723386646,Success,CUST617162,Auto,MR 2,Khajrana,9.0,17.0,False,,False,,False,,1458,17.25,3.4,3.5"
"2025-01-21,00:59,CNR692941062,Success,CUST624958,Auto,Sapna Sangeeta,Bhawarkua,17.0,16.0,False,,False,,False,,120,17.87,4.0,4.4"
"2025-01-25,23:26,CNR664940538,Canceled by Driver,CUST203875,Prime Sedan,Lasudia Mori,Hira Nagar,,,False,,True,Customer was coughing/sick,False,,1144,6.59,,"
"2025-01-30,18:20,CNR831859695,Success,CUST537366,Prime SUV,AB Road,Patel Nagar,19.0,17.0,False,,False,,False,,178,3.47,4.2,3.3"
"2025-01-04,08:52,CNR405759923,Success,CUST646459,Mini,Scheme No. 94,Scheme No. 72,16.0,20.0,False,,False,,False,,682,9.15,3.1,4.1"
"2025-01-10,00:41,CNR803675885,Success,CUST289511,Auto,Banganga,Silicon City,11.0,15.0,False,,False,,False,,326,7.2,4.4,3.1"
"2025-01-07,09:44,CNR700357445,Canceled by Driver,CUST176003,Bike,Pipliyahana,LIG Colony,,,False,,True,Customer was coughing/sick,False,,184,17.97,,"
"2025-01-12,14:58,CNR706092071,Canceled by Driver,CUST217340,eBike,Scheme No. 73,Nanda Nagar,,,False,,True,Customer related issue,False,,762,19.98,,"
"2025-01-13,00:22,CNR887272480,Canceled by Driver,CUST840716,Mini,Scheme No. 72,Rau,,,False,,True,More than permitted people in there,False,,995,4.77,,"
"2025-01-14,05:07,CNR401946828,Incomplete,CUST422033,eBike,Chhoti Gwaltoli,MR 1,,,False,,False,,True,Vehicle Breakdown,554,2.5,,"
"2025-01-23,08:07,CNR180832547,Success,CUST775415,Auto,Ring Road,Scheme No. 94,20.0,8.0,False,,False,,False,,1645,17.71,4.0,3.0"
"2025-01-10,01:45,CNR198530816,Success,CUST722140,Prime SUV,Bhanwarkuan,Annapurna,20.0,14.0,False,,False,,False,,464,6.5,4.2,3.7"
"2025-01-06,23:44,CNR485101833,Incomplete,CUST850228,Bike,Geeta Bhawan,Ring Road,,,False,,False,,True,Vehicle Breakdown,192,9.79,,"
"2025-01-20,01:30,CNR669857029,Success,CUST282799,Mini,Bada Gwaltoli,Sapna Sangeeta,17.0,10.0,False,,False,,False,,112,13.1,3.4,4.4"
"2025-01-26,16:25,CNR846579319,Canceled by Driver,CUST725767,Prime Plus,Sapna Sangeeta,Scheme No. 73,,,False,,True,Personal & Car related issue,False,,732,12.17,,"
"2025-01-03,09:47,CNR201688682,Success,CUST633111,Prime Plus,Super Corridor,MR 2,18.0,6.0,False,,False,,False,,410,17.2,4.1,3.1"
"2025-01-11,09:56,CNR969638863,Incomplete,CUST640463,Mini,Vijay Nagar,Scheme No. 71,,,False,,False,,True,Vehicle Breakdown,876,11.02,,"
"2025-01-03,07:07,CNR232144912,Incomplete,CUST566615,Prime Sedan,Scheme No. 78,MG Road,,,False,,False,,True,Other Issue,946,12.03,,"
"2025-01-22,11:59,CNR865308390,Success,CUST678145,Bike,Scheme No. 71,Pipliyahana,15.0,19.0,False,,False,,False,,472,12.15,4.1,3.2"
"2025-01-22,01:38,CNR965052906,Success,CUST686054,Bike,Scheme No. 73,Pipliyahana,16.0,20.0,False,,False,,False,,588,6.47,4.0,3.2"
"2025-01-06,21:49,CNR757900991,Success,CUST774666,Auto,Tilak Nagar,Navlakha,5.0,7.0,False,,False,,False,,913,13.29,3.1,4.6"
"2025-01-07,11:41,CNR778459873,Canceled by Driver,CUST311293,Prime Sedan,MR 2,MR 3,,,False,,True,Customer was coughing/sick,False,,331,9.48,,"
"2025-01-13,21:00,CNR575681361,Success,CUST506058,Bike,MG Road,Sudama Nagar,17.0,18.0,False,,False,,False,,183,13.09,3.5,4.0"
"2025-01-18,18:50,CNR397690425,Success,CUST974489,Prime SUV,MR 4,Rajendra Nagar,20.0,5.0,False,,False,,False,,2206,2.63,3.5,4.1"
"2025-01-03,11:20,CNR595570994,Success,CUST751355,eBike,MR 10,Sapna Sangeeta,14.0,6.0,False,,False,,False,,136,14.24,4.0,3.7"
"2025-01-09,00:32,CNR905868060,Canceled by Driver,CUST703075,Auto,RNT Marg,Scheme No. 72,,,False,,True,Customer was coughing/sick,False,,112,5.78,,"
"2025-01-12,17:07,CNR853936714,Success,CUST410351,Auto,Bhawarkua,RNT Marg,18.0,5.0,False,,False,,False,,589,8.37,4.0,3.5"
"2025-01-30,20:56,CNR514379003,Incomplete,CUST686166,eBike,Scheme No. 140,MR 9,,,False,,False,,True,Vehicle Breakdown,348,2.75,,"
"2025-01-07,07:49,CNR858882238,Canceled by Driver,CUST273223,Auto,Ring Road,Scheme No. 71,,,False,,True,Personal & Car related issue,False,,318,15.72,,"
"2025-01-13,13:04,CNR570717319,Success,CUST738944,Prime Plus,Hira Nagar,Scheme No. 54,6.0,15.0,False,,False,,False,,201,14.7,4.3,3.8"
"2025-01-05,01:16,CNR713628681,Canceled by Driver,CUST257894,Auto,Lasudia Mori,Saket Nagar,,,False,,True,Customer related issue,False,,1089,12.95,,"
"2025-01-31,22:29,CNR232130661,Success,CUST802142,Mini,MR 4,Scheme No. 78,18.0,10.0,False,,False,,False,,550,8.53,3.2,3.9"
"2025-01-04,15:09,CNR852646304,Success,CUST900559,eBike,Scheme No. 78,MR 1,20.0,7.0,False,,False,,False,,996,6.77,3.2,4.6"
"2025-01-25,10:42,CNR300296257,Success,CUST395359,Prime SUV,Saket Nagar,Scheme No. 114,9.0,9.0,False,,False,,False,,699,4.85,4.6,4.8"
"2025-01-20,13:42,CNR726893186,Incomplete,CUST995951,Prime Sedan,Palasia,Scheme No. 78,,,False,,False,,True,Other Issue,149,6.14,,"
"2025-01-23,06:15,CNR509406248,Canceled by Driver,CUST959383,Prime Plus,Scheme No. 54,Rajendra Nagar,,,False,,True,Personal & Car related issue,False,,334,3.92,,"
"2025-01-12,04:06,CNR846927359,Success,CUST771133,Bike,Patel Nagar,Mhow Naka,17.0,13.0,False,,False,,False,,588,16.8,3.8,3.9"
"2025-01-02,03:32,CNR347711255,Success,CUST437434,eBike,Pipliyahana,Rau,19.0,11.0,False,,False,,False,,341,18.49,3.7,3.2"
"2025-01-21,13:43,CNR497005788,Incomplete,CUST339219,Mini,LIG Colony,Scheme No. 78,,,False,,False,,True,Other Issue,308,2.83,,"
"2025-01-21,17:13,CNR751470413,Canceled by Customer,CUST929911,Prime Sedan,Patel Nagar,Scheme No. 140,,,True,Wrong Address,False,,False,,623,5.29,,"
"2025-01-05,22:26,CNR892385797,Success,CUST427586,Mini,Scheme No. 114,Aerodrome Road,13.0,6.0,False,,False,,False,,970,17.59,3.2,3.2"
"2025-01-18,14:30,CNR786401345,Success,CUST291609,Prime Sedan,Geeta Bhawan,MR 4,13.0,6.0,False,,False,,False,,399,17.36,5.0,4.0"
"2025-01-13,02:23,CNR255865245,Success,CUST143310,eBike,Scheme No. 140,Tilak Nagar,5.0,19.0,False,,False,,False,,835,15.98,4.3,4.3"
"2025-01-03,01:30,CNR665464367,Canceled by Driver,CUST745510,Bike,Silicon City,Geeta Bhawan,,,False,,True,Customer related issue,False,,449,10.41,,"
"2025-01-06,21:56,CNR390781058,Incomplete,CUST985366,eBike,Malharganj,Ring Road,,,False,,False,,True,Vehicle Breakdown,444,11.64,,"
"2025-01-14,16:11,CNR950606202,Success,CUST977444,Auto,Scheme No. 78,Rau,19.0,14.0,False,,False,,False,,747,19.03,3.9,4.3"
"2025-01-10,03:48,CNR768841913,Success,CUST763099,Mini,Banganga,Rajendra Nagar,19.0,18.0,False,,False,,False,,151,12.14,4.3,4.5"
"2025-01-28,09:59,CNR558028328,Canceled by Driver,CUST221186,eBike,Nanda Nagar,South Tukoganj,,,False,,True,More than permitted people in there,False,,458,13.07,,"
"2025-01-31,03:29,CNR189274651,Incomplete,CUST865018,Bike,Scheme No. 114,Scheme No. 54,,,False,,False,,True,Customer Demand,858,8.15,,"
"2025-01-17,10:58,CNR135007296,Canceled by Customer,CUST498492,Prime Sedan,Scheme No. 54,Pipliyahana,,,True,Driver is not moving towards pickup location,False,,False,,242,2.35,,"
"2025-01-15,10:08,CNR719059706,Success,CUST511249,eBike,Lasudia Mori,Banganga,16.0,5.0,False,,False,,False,,489,9.58,3.3,4.6"
"2025-01-22,19:04,CNR109551505,Incomplete,CUST750102,eBike,Saket Nagar,Malharganj,,,False,,False,,True,Customer Demand,1433,3.46,,"
"2025-01-09,19:56,CNR120146210,Success,CUST617328,eBike,Malharganj,MR 9,11.0,10.0,False,,False,,False,,951,9.32,4.9,3.5"
"2025-01-10,06:20,CNR419232056,Success,CUST241069,Prime Plus,MR 4,Juni Indore,13.0,20.0,False,,False,,False,,334,2.43,4.8,4.1"
